SaleID,OrderID,OrderDate,CustomerName,CustomerEmail,ProductID,ProductName,ProductCategory,UnitsSold,UnitPrice,TotalPrice,Revenue,Region,Discount,CustomerID,PaymentMethod,PaymentStatus,OrderStatus,ShippingCost,Carrier,TrackingNumber,CouponCode,CouponDiscount,City,Country,Latitude,Longitude,ShippingAddress,BillingAddress
e9c16357-85de-4ec0-95e6-78751270ff14,9642af69-eb22-4237-9762-d2578e60d82a,2024-03-09 09:56:32,Hannah Cochran,wvasquez@example.org,76,minute,suddenly,8,38.34,301.12,301.12,West,5.6,215,Credit Card,Paid,Shipped,17.46,USPS,693a5639-7d46-4286-bc33-215ebf872f52,movement,5.6,Jersey City,US,40.72816,-74.07764,"7427 Michael Manors, Kristinside, SD 22171","27490 Dalton Turnpike, Joshuamouth, WA 14465"
4a6dd07a-7795-46ca-aebe-fb341163d35b,b8651b7a-77bc-40cc-a4a2-fba941df0a84,2024-03-07 23:52:18,Caitlin Glover,lisa04@example.com,21,determine,wish,10,61.79,609.52,609.52,North,8.38,165,Debit Card,Paid,Pending,19.8,UPS,3d93132e-3a24-405c-bbbd-3ba913beaef2,interesting,8.38,Troutdale,US,45.53929,-122.38731,"53233 Anthony Mews Suite 781, West Charles, NE 17665","1045 Stanley Glen, Chandlerland, FL 86913"
5569d597-3b33-4208-9ac1-2ebb0a904245,39aeec1c-4a67-44a9-92e0-f6c13bba60bb,2024-04-14 07:07:51,Nancy King,rodneykerr@example.org,46,attack,poor,1,29.45,20.81,20.81,South,8.64,280,Debit Card,Paid,Delivered,17.99,USPS,23756ca6-7cf6-466b-ae2b-65b8e7889d81,here,8.64,Kaukauna,US,44.27804,-88.27205,"399 Maria Stravenue, Nancyville, MT 05866","189 Chad Pine, Paulview, NC 73708"
60dededb-6164-49d0-a5e4-d1d59cb9ab4d,d1d44858-80b2-439d-b9f7-0acb155f9fbf,2024-01-02 08:36:09,Joseph Robinson,bmcdonald@example.com,19,walk,partner,10,33.99,336.57,336.57,South,3.33,41,Cash,Unpaid,Delivered,19.94,UPS,8f970583-1b01-4807-afac-7108412d7f76,hotel,3.33,Aurora,US,39.72943,-104.83192,"83282 Dominique Camp Suite 687, Mahoneyburgh, TX 70546","985 Alexander Mills Apt. 863, Port Williamville, NH 88995"
6623eaa6-9f29-4141-849b-4fbada122c8b,8782eff7-84ad-4e90-a750-1c1f3b3ad273,2024-07-28 14:10:45,David Ramos,pagekenneth@example.net,66,response,wear,6,44.6,259.33,259.33,East,8.27,500,Cash,Paid,Cancelled,18.16,USPS,3148477e-807f-4fa5-98ab-9a10934c4217,responsibility,8.27,Nutley,US,40.82232,-74.15987,"9146 Rollins Inlet Apt. 955, Bruceport, NE 35864","86162 Brandon Knolls Apt. 784, Patelbury, UT 40041"
1330392c-f71b-469a-9235-7de5ee19e0c0,528f6943-941f-4697-ac2e-692374dab38e,2024-06-19 11:38:36,Adam Gomez,dennisdiaz@example.org,8,however,lawyer,4,61.94,241.78,241.78,West,5.98,149,Credit Card,Unpaid,Shipped,14.79,DHL,6d94ee6f-945d-4426-a7eb-07990a3330d3,oil,5.98,Port Huron,US,42.97086,-82.42491,"77559 Hanson Rapids, South Andrewchester, ID 83791","USCGC Rios, FPO AA 42970"
2e3334f6-c500-4b92-98ce-99811c2361a6,49b26a8a-b689-4d8a-a1e4-2c2a16cd0e8f,2024-04-06 14:02:20,Mary Thomas,tami47@example.net,69,account,for,1,84.98,78.93,78.93,North,6.05,286,Cash,Refunded,Pending,9.97,UPS,72ad1603-f43b-4113-9a0d-79a53ad60460,environmental,6.05,Keene,US,42.93369,-72.27814,"42592 Payne Lodge, Andersonshire, FL 99071","73825 Briana Land, Kaitlinfurt, SD 21274"
b8a8bd91-e86b-4a2e-9092-1347eff2e864,97a99fd6-6629-44f0-bc2c-dd6a4cb8b3a8,2024-07-17 08:42:58,David Hurst,joseph82@example.com,34,box,recently,6,84.09,494.57,494.57,West,9.97,336,Cash,Unpaid,Delivered,15.58,UPS,b4c5f1e6-d057-433e-b7bc-e62903783ac3,mother,9.97,Venice,US,27.09978,-82.45426,"081 Michelle Place Suite 824, Williamsshire, MN 45438","24448 Howard Square, Baileyport, GU 05313"
bc056be9-9342-4c45-acdb-97de93657dc4,5df87250-4f5b-4551-9584-19951a189004,2024-06-23 17:17:28,Shannon Williams,robert96@example.org,39,strong,and,2,71.63,135.52,135.52,West,7.74,112,Cash,Paid,Shipped,20.0,USPS,f7515468-00d5-473e-83c0-5b28aac3598f,enter,7.74,Waterbury,US,41.55815,-73.0515,"53564 Wyatt Drive Suite 530, New Julie, AK 83180","832 Anderson Park Suite 206, Lake Christopherview, UT 54473"
c8e74537-87c8-4d80-b9d9-a0fff369d24d,56df299d-779b-4002-ab2a-36dc658ecd37,2024-07-03 15:58:30,William Clark,destiny57@example.org,63,color,Democrat,5,47.73,233.89,233.89,North,4.76,207,PayPal,Refunded,Shipped,5.7,FedEx,3c9ba5dd-bf37-40c2-a6d6-4096acef786c,too,4.76,South Whittier,US,33.95015,-118.03917,"7201 Reynolds Circle, Blakeland, NH 91316","USNV Thomas, FPO AE 08532"
ce527c06-1ca1-4695-86bf-86ce0013d650,82db24d2-b999-40df-893d-1dd6c52e1c49,2024-03-24 16:00:44,Ryan Ashley,hmcclain@example.org,17,want,hit,5,29.26,139.82,139.82,West,6.48,23,Cash,Unpaid,Cancelled,17.64,USPS,6c26ce2a-65b8-417b-bf74-870a1cebd6a3,clearly,6.48,Abilene,US,32.44874,-99.73314,"3925 Stein Squares Apt. 998, West Connorstad, NC 72714","4895 Samantha Village Apt. 188, Port Deborahfurt, AK 60234"
04896177-1b91-4ea6-9a2f-5b79524c6759,5bb3bc15-a73f-4b3c-8f73-5685996f9f3b,2024-04-20 17:28:15,Heather Smith DVM,xmorgan@example.net,56,item,fly,8,10.72,77.35,77.35,South,8.41,344,Cash,Refunded,Delivered,6.67,FedEx,4766bdfe-2e12-4b0d-a448-5256d8f72c1b,field,8.41,Mechanicsville,US,37.60876,-77.37331,"243 Rhonda Walks, Tiffanyview, SD 15745","301 Bowen Shore Suite 811, Port Kristina, FL 93418"
3e10c71d-b9ce-48df-acc5-cb428deb174e,60d4057b-d8c9-4e8e-967f-388886a5ae1a,2024-01-04 17:13:05,Lynn Taylor,srojas@example.org,37,who,truth,1,38.7,38.26,38.26,North,0.44,448,Debit Card,Paid,Pending,15.34,FedEx,17e0c4ea-0808-43e2-b681-99bc1f7d3ffa,child,0.44,Kent,US,47.38093,-122.23484,"31048 Joseph Mount, Lake Carolynchester, NY 19264","248 Grimes Haven, North Robertmouth, DE 69174"
b035c3f0-231e-46c4-90ec-49fddae8b44d,3fa26117-dbfd-4f22-8979-2b2e09e16759,2024-05-04 12:05:07,Morgan Peterson,tblackwell@example.net,50,plan,young,6,20.32,116.16,116.16,North,5.76,420,Credit Card,Unpaid,Delivered,18.14,UPS,e5fca58f-791d-47af-ae3f-ef238c7cd7f8,surface,5.76,Mechanicsville,US,37.60876,-77.37331,"72143 Patricia Springs, New Amandaland, VA 83843","6844 Silva Burg Apt. 670, Port Amberhaven, OR 32047"
f1ab6210-58eb-48e8-af93-847d45f426a9,1cf18156-6a1b-477c-8be3-69b9b49a3275,2024-01-19 19:27:46,Sara Poole,heather73@example.com,19,away,expert,6,49.36,289.9,289.9,South,6.26,376,PayPal,Refunded,Delivered,16.57,USPS,52aeef32-5e90-4e42-83a5-8560194fa82d,suffer,6.26,Tyler,US,32.35126,-95.30106,"08808 Guzman Circles Suite 689, Angelaton, TN 55073","8889 Jennifer Mission Suite 148, Jamesside, AK 95942"
80de258b-b23e-4ca7-af7e-8329aacc55ae,374355b2-c573-4be4-a726-816be9905f51,2024-05-19 04:04:50,Angela Harmon,arthur19@example.net,14,not,window,5,46.03,226.91,226.91,South,3.24,324,Cash,Refunded,Cancelled,8.59,UPS,9dbf5ad9-ee65-42bd-ac60-8beeb439161d,just,3.24,Pottstown,US,40.24537,-75.64963,"52112 Anthony Crossroad, Muellerchester, CT 53343","2372 Jimmy Villages, Monicafort, MP 20625"
629460fc-25c4-4f1c-8a90-cea0e49dd213,5549a28f-3543-40fa-8734-8025a2279a27,2024-06-22 15:54:38,Antonio Mclaughlin,jasminecastillo@example.org,51,these,water,1,67.59,66.82,66.82,West,0.77,475,Debit Card,Paid,Delivered,10.73,DHL,c225d452-2ade-4db5-81b1-e7919a123fad,coach,0.77,Evergreen Park,US,41.72059,-87.70172,"08185 Wayne Stream, Johnside, TX 89732","9309 Bryan Curve, Port Benjaminmouth, FM 94431"
736d0e04-b124-46a5-b43a-ee2d654e48f5,7ccb8af2-9910-4225-a4b3-24474ee6a3cb,2024-02-17 15:02:23,Edward Fischer,alanlopez@example.org,68,place,into,10,61.26,611.09,611.09,South,1.51,347,PayPal,Refunded,Cancelled,11.8,FedEx,a7560c15-ef27-4152-ae78-d2b4942db9c6,certain,1.51,Ken Caryl,US,39.57582,-105.11221,"7733 Nathan Summit Suite 377, West Ambermouth, IN 88806","409 Tricia Islands Suite 054, Taylorborough, WI 72507"
2dd5b2eb-5faf-4149-8939-6fc58f7b781a,10f43114-f5c2-4a34-ac3b-166a661d2ae8,2024-01-18 23:52:58,John Wilcox DDS,patrick50@example.org,45,wall,agreement,3,77.82,228.2,228.2,West,5.26,241,PayPal,Paid,Cancelled,9.18,UPS,235c070e-0b4c-4928-a1cd-cccac52c2587,society,5.26,Venice,US,27.09978,-82.45426,"321 Townsend Mall, Robinburgh, MA 58949","PSC 4492, Box 7840, APO AE 46880"
dbc929a5-1694-43b6-a66d-4c53a9767640,07436e1d-9111-4fc8-9deb-f6d63e5e052a,2024-06-17 12:40:29,Vanessa Dean,jasonjimenez@example.net,18,so,recent,4,11.37,37.12,37.12,East,8.36,400,PayPal,Unpaid,Shipped,7.88,DHL,c25db68c-5aa6-40ba-a357-06dcc54a6af6,blood,8.36,Aloha,US,45.49428,-122.86705,"3868 Dwayne Centers, North Martinmouth, SC 08271","17994 Mcguire Forges, Brittanyburgh, WY 97348"
3b0402d6-d914-4231-b2b3-82569b73e947,88745ee2-fe54-4e14-86fb-691e9de0b142,2024-02-16 12:37:28,Christine Jackson,debra84@example.com,2,project,hair,6,46.62,270.77,270.77,West,8.95,209,Credit Card,Paid,Shipped,8.73,UPS,9626c93b-5d81-45c4-bb71-8d87eb269941,hope,8.95,Lompoc,US,34.63915,-120.45794,"Unit 7725 Box 8247, DPO AE 81840","PSC 2343, Box 6568, APO AE 68705"
6a698e81-48a4-46e0-a922-f35edd2e9273,790003a4-2424-4136-b2e3-04d734072847,2024-07-01 03:31:17,Jerry Payne,pterry@example.org,49,will,order,7,84.67,591.42,591.42,West,1.27,457,PayPal,Paid,Pending,11.66,UPS,14ed1c05-533d-48d8-8ab0-c50c98b00dc3,military,1.27,Mira Mesa,US,32.9156,-117.14392,"0178 James Lights Apt. 690, Melanietown, MP 60315","7977 Tiffany Way Apt. 496, Elizabethshire, PW 78360"
3b1b6589-a8e0-4d1c-a6cc-28057ffa2fce,674368ad-6225-4ce5-823a-0fb28eeb69cc,2024-03-26 01:06:45,James Green,rmendez@example.org,15,any,leg,4,42.64,165.81,165.81,East,4.75,64,PayPal,Unpaid,Delivered,17.27,FedEx,c6829a82-9a49-4e72-ab59-edc79ce93e5c,close,4.75,Ken Caryl,US,39.57582,-105.11221,"9152 Thomas Trail, New Tonishire, NV 89539","4910 Torres Village, South Connie, NH 27204"
572e77ea-98be-41f3-b120-1c8ef90538be,74c56795-de26-45d8-a627-d482a2e8b01d,2024-04-18 15:29:39,Isaiah Smith,aaron86@example.net,13,star,improve,7,95.65,665.53,665.53,North,4.02,359,Cash,Unpaid,Shipped,18.43,FedEx,61a78c0c-980b-4167-a94c-00a02e7ed2ab,health,4.02,Taunton,US,41.9001,-71.08977,"9007 Lori Row Apt. 334, West Devin, FL 89364","8601 Woods Throughway, Thompsonland, KY 32998"
1d895f97-bfa4-461e-98bd-c5be1d8b365d,86efbc83-eadd-4d2d-9048-a6efc2bcbe74,2024-03-26 02:10:56,Nicholas Bryan,jacob10@example.net,9,among,weight,4,56.98,218.0,218.0,West,9.92,462,Credit Card,Unpaid,Delivered,15.32,FedEx,30d58ddb-05c4-42b6-9d27-f20ff246d9d0,without,9.92,Abilene,US,32.44874,-99.73314,"1866 Stevens Wall Apt. 356, Bennettbury, WA 69887","5509 Tyler Crest Suite 189, Andersonville, OR 69703"
72a358db-1c5d-46ff-b960-11e4ca9d4914,3199cb64-dca2-4e59-b456-a4af22d306b2,2024-07-13 03:11:41,Valerie Barron,xmathis@example.com,54,white,arrive,4,71.18,276.51,276.51,South,8.21,174,Credit Card,Refunded,Pending,6.54,FedEx,5bce9173-9c41-4d6f-89ee-bb635ec94ac2,social,8.21,Palm Valley,US,30.17746,-81.38758,"5079 Shane Camp, South Alanmouth, NC 39274","533 Chen Crescent, West Debratown, VI 05696"
8c105852-3a88-4f39-a6d5-420c1944eb68,8af57d89-ba54-40c8-8be6-53249b577c9a,2024-02-12 20:53:51,Allen Spears,dianabrown@example.com,21,perform,kind,9,30.13,264.13,264.13,East,7.04,227,Debit Card,Unpaid,Shipped,11.83,USPS,dc7d11f8-9d1f-4079-b677-249fbce56046,majority,7.04,Tyler,US,32.35126,-95.30106,"7303 Lisa Points, New Kathleen, SD 17095","25106 Kyle Street, Johnmouth, SD 17689"
b069843d-9f2b-446e-ba4e-dd923a33e56d,2bc8cb2e-6083-4ea0-ae38-19566bda246c,2024-01-14 21:00:30,Denise Davis,jennifer29@example.com,48,to,team,3,67.98,202.67,202.67,North,1.27,492,PayPal,Refunded,Shipped,19.84,UPS,5c0368ea-a0ef-48ff-aabf-d1d5f4303264,hundred,1.27,Milledgeville,US,33.08014,-83.2321,"6645 Harvey Alley Apt. 911, Brandonberg, NC 74336","00524 Hayes Center Apt. 215, Langview, NH 16744"
cae57708-6b6a-4357-bc6a-175798c9c991,b6cfb156-b688-4754-bdd7-36966e54c872,2024-01-12 21:37:13,James Banks,daniel51@example.com,42,pick,few,3,69.22,200.52,200.52,West,7.14,109,Cash,Unpaid,Delivered,13.44,FedEx,f81533a6-011d-413f-82af-e869aeef05ff,word,7.14,Brenham,US,30.16688,-96.39774,"4062 Alexa Hill Suite 695, South Nancy, NJ 22643","8214 Colleen Parkways, Millerport, OH 53077"
d628d300-4fc5-40be-bcdd-c08ddcbb6611,92377470-d14e-4a6d-8f76-6baabcecea74,2024-04-24 20:54:40,Don Turner,ssolomon@example.net,5,design,true,7,93.23,649.79,649.79,East,2.82,68,PayPal,Unpaid,Pending,17.35,USPS,da34488e-b765-4566-99bf-725687db728c,reflect,2.82,Gilbert,US,33.35283,-111.78903,"06946 Dunlap Extension Apt. 962, Lake Frankmouth, IN 69608","5623 Michele Vista, Port Michaelshire, MP 48386"
520a1fea-9af8-4ece-8aac-55a5f025e310,f973040d-690f-420c-8d78-68c08f3febfb,2024-04-13 11:59:46,Suzanne Snow,fluna@example.net,5,live,none,7,84.39,586.51,586.51,South,4.22,334,Cash,Unpaid,Delivered,13.7,DHL,e49b9f7d-406a-42fd-a554-e3d7afe72d2a,stuff,4.22,Mechanicsville,US,37.60876,-77.37331,"USNS Norris, FPO AA 39267","19514 John Ports, Jenniferborough, SC 48549"
db7bece4-0723-4546-b850-5b69654074e7,ffdc8d35-9a9b-46fc-b294-3498ce36bc5a,2024-05-10 00:16:02,Ronnie Valdez,perezjohn@example.org,72,film,film,9,22.71,201.96,201.96,East,2.43,283,Debit Card,Unpaid,Cancelled,15.67,DHL,42489da3-07eb-4a54-b81c-f0ee30ff3635,foreign,2.43,Rosemount,US,44.73941,-93.12577,"883 Gilbert Square, Hodgesland, MH 44580","USNS Anderson, FPO AA 50729"
ade104f1-43b8-4634-b2b5-8dff2b83528a,55ff5d02-0ebe-4674-a024-0040e0f218c4,2024-03-12 08:58:12,Caitlin Quinn,crystal37@example.com,38,member,page,1,18.02,8.68,8.68,West,9.34,281,Debit Card,Refunded,Pending,8.14,FedEx,4d590138-6d48-48cf-a9e7-fb5a0de25377,wish,9.34,Palestine,US,31.76212,-95.63079,"20446 Gail Causeway, North Tina, MN 92397","231 Denise Junction Suite 463, Wilsonland, CO 75817"
5f5648d0-117e-41b5-ad3e-8b32e943cf97,d5896911-c8a0-40c7-a3ce-c05429f5a442,2024-05-03 04:44:30,Kathryn Weeks,deborahmaxwell@example.org,52,grow,manage,5,36.0,176.81,176.81,East,3.19,405,Credit Card,Unpaid,Shipped,14.97,USPS,493d7dd5-a7d7-4983-bf6e-ead8b0aabef6,remember,3.19,Front Royal,US,38.91817,-78.19444,"86387 James Causeway, Michaelfort, MN 77830","Unit 6972 Box 5032, DPO AP 79847"
f7aec2d9-e161-4939-beca-d23bc2012e0d,74da294e-eb23-4333-9561-4bd255c6c80e,2024-06-30 02:55:59,Kim Brown,krista67@example.org,51,attention,land,1,90.96,89.93,89.93,West,1.03,173,Credit Card,Unpaid,Pending,6.97,USPS,9e03a096-d60a-41e6-bc1a-16c3cac09eb7,letter,1.03,Troutdale,US,45.53929,-122.38731,"32624 Bethany Squares Suite 010, Myersmouth, GA 85166","025 Rogers Grove Apt. 553, Rebeccabury, WA 54749"
7a693191-f915-4896-885e-9496a3590b7c,9f1fc005-cbe0-4c36-9008-c1d3005c2317,2024-01-03 18:04:38,Kevin Matthews,kristin25@example.net,74,picture,sing,2,25.74,47.29,47.29,North,4.19,10,PayPal,Unpaid,Cancelled,15.98,UPS,1ab3fd10-86bc-4785-8b96-1ab90d6153a2,as,4.19,Encinitas,US,33.03699,-117.29198,"994 Robert Curve Suite 544, Orrport, WV 42509","741 Powell Throughway, South Nancy, MN 49741"
20dc9908-5c42-458f-baec-5f6aae5058ea,d0bacc5f-dd34-4161-8483-bebe0f4a96eb,2024-01-02 07:03:54,Cindy Hall,aliciagonzalez@example.net,43,effect,argue,6,19.77,112.87,112.87,East,5.75,252,Debit Card,Refunded,Pending,7.19,DHL,b7a5746f-4948-47ff-a247-a5743f155f5e,raise,5.75,Keene,US,42.93369,-72.27814,"078 Heather Route, Ricechester, NY 90253","USNS Finley, FPO AA 82339"
f10c748f-478f-4dfe-9463-4358ffb2a16d,5ffc8f2f-6350-42e3-9c6a-97b7755b4de4,2024-01-21 22:47:00,Michele Nash,waterseugene@example.org,89,travel,brother,4,75.92,295.48,295.48,East,8.2,328,Credit Card,Refunded,Cancelled,14.37,FedEx,ef34a872-e8da-4dad-8699-41558b61c88f,it,8.2,Searcy,US,35.25064,-91.73625,"Unit 8296 Box 6231, DPO AE 97461","32620 Simpson Throughway Apt. 498, Harrisland, CT 04584"
c2e31e45-341d-4daf-8108-3eb0d1727bec,01555385-64f2-4091-9387-a3460d89cfdc,2024-01-16 13:30:54,Caleb Harrington,robert96@example.org,45,fall,shoulder,10,97.39,966.88,966.88,East,7.02,35,Cash,Refunded,Pending,5.02,UPS,04c60b31-a065-459e-8dac-4b618f54a06c,tonight,7.02,Kaukauna,US,44.27804,-88.27205,"USS Robinson, FPO AP 35583","USNV Fleming, FPO AP 74402"
5ed7f48b-539d-4732-b71e-2bddc5f81ba9,c38a7d14-2720-4faf-bc0d-b4f203836ca1,2024-07-19 09:11:22,Jesse Thornton,james61@example.org,23,growth,within,5,51.72,251.52,251.52,West,7.08,60,Credit Card,Unpaid,Cancelled,8.59,DHL,e238d715-fb5a-4bb8-b185-70378a36d14c,seek,7.08,Waverly,US,42.7392,-84.62081,"74034 Williams Fork, Port Michaelstad, GA 83153","8473 Zachary Wells, Port Shannonburgh, AR 15953"
c81d4dbe-a92e-450b-a656-a7bf4c8c46a5,85cca20c-779f-4d7b-818c-d727602346a3,2024-04-11 04:36:06,Cheryl Daniel,nstone@example.net,2,east,candidate,2,32.47,59.12,59.12,East,5.82,439,Credit Card,Paid,Delivered,17.21,UPS,959ec5b8-2884-4e75-80e4-d76279dce660,himself,5.82,Utica,US,43.1009,-75.23266,"0753 Thomas Tunnel Apt. 002, East Elizabethborough, NV 79574","5562 Walker Springs Apt. 750, West Angelamouth, MH 45991"
3bc3c4da-55a6-4ca2-a05c-984b76e5c12f,5ebdd8ac-39fe-4919-ad14-ac60841fc388,2024-07-31 06:55:21,Elizabeth Mejia,rstokes@example.com,60,dream,drop,1,25.9,22.78,22.78,West,3.12,393,Cash,Paid,Delivered,7.26,DHL,c98d5bf3-d549-4068-aa71-189ad3d4fa8a,plant,3.12,Kent,US,47.38093,-122.23484,"0483 Tanya Common Suite 802, Lake Tomview, GA 83710","USCGC Carter, FPO AE 01416"
023151c9-ccdd-44b0-ac94-aec1b7121dc4,cbe3643a-eeda-4e84-bc8a-c410d5e8ea60,2024-04-05 14:36:58,Samuel Galvan,hernandezlaura@example.org,44,research,south,6,54.94,324.62,324.62,South,5.02,373,Credit Card,Refunded,Pending,15.16,USPS,4d1f199c-a3ac-4bd1-b314-af8df9143928,religious,5.02,Venice,US,27.09978,-82.45426,"4086 Daniel Circle Apt. 837, Martinezfort, UT 51150","Unit 0121 Box 7500, DPO AP 99065"
cc84b8e3-78dc-4211-8152-fae83ddb05ec,8f37d725-afc8-4a08-a821-6e6a0e0b5517,2024-01-02 14:35:21,Kelly Kline,igutierrez@example.com,19,test,ready,6,10.61,55.38,55.38,South,8.28,280,Debit Card,Paid,Delivered,12.21,UPS,7c663e59-d3ed-4fdf-9d76-752fd8aeb0e1,president,8.28,Saratoga Springs,US,40.34912,-111.90466,"64324 Green Shoals Suite 844, Williamschester, IN 57382","7133 Jane Locks, Port Charles, MT 07697"
feb00a9a-9d34-4462-9cfe-d378d611416d,1d23c170-a5f1-4e13-bc3f-cb2d6b18b88b,2024-04-18 12:31:05,Monica Dougherty,jamienicholson@example.org,85,want,late,3,68.15,200.07,200.07,South,4.38,81,Debit Card,Unpaid,Shipped,14.91,DHL,1cfc2504-bdf4-4618-ada9-01f2d1d2d25b,cold,4.38,Watsonville,US,36.91023,-121.75689,"6420 Margaret Inlet Suite 543, North John, FM 36220","966 Aguilar Flat, South Gina, AL 45616"
42b64ce4-5911-4813-8f4e-7208f354e58e,43e5f5d1-482b-4117-af8e-1e1076689630,2024-07-18 18:11:01,Jeffrey Blair,caldwellmatthew@example.com,44,inside,there,7,83.29,581.41,581.41,East,1.62,53,Credit Card,Unpaid,Shipped,9.1,USPS,01bf6ce6-be07-4b5a-b851-d3978b988857,interest,1.62,Norwalk,US,41.24255,-82.61573,"76423 Chase Overpass Suite 904, New Thomasmouth, MH 42669","083 Andrews Mews, Port Sabrina, GU 16132"
0aa4e7d2-2a56-451b-816c-bbc018bf417d,f4462589-b40a-44c4-a4ec-85389091dd50,2024-08-02 21:55:00,Melissa Juarez,jasmine64@example.net,94,reflect,sort,9,19.37,171.65,171.65,West,2.68,85,Debit Card,Refunded,Shipped,7.86,FedEx,4224c86a-305b-4ac1-829a-2c916383ae56,see,2.68,Gates-North Gates,US,43.16547,-77.70066,"1360 Stewart Walks Apt. 092, Russellfurt, WV 19677","54396 Nixon Wall Suite 629, Anthonyfurt, NE 35132"
8fd2f2dc-4806-459e-94c7-a490860a002f,53860bab-fefd-4b25-8109-bdac1594323d,2024-05-02 15:50:36,Michael Martin,gardnervictoria@example.net,35,society,like,7,73.48,513.49,513.49,West,0.87,188,Credit Card,Unpaid,Cancelled,13.82,USPS,65ba8503-596c-454b-8286-c9c8d0f68643,girl,0.87,Cypress Hills,US,40.67705,-73.89125,"30934 Laura Loaf, West Johnmouth, MH 57718","51423 Luis Walk Apt. 207, Gardnerbury, NM 32282"
ab39a39d-8113-4750-9d3a-2856fe4a36ba,3864dcd0-40f8-4dbe-9d4d-7e1f2887fdc6,2024-01-05 08:13:34,Faith Hernandez,hwilliams@example.com,81,any,close,5,23.49,113.57,113.57,West,3.88,248,Credit Card,Refunded,Shipped,16.54,UPS,83778cc2-cf74-409f-94de-2eb0a76294f7,wonder,3.88,Lebanon,US,39.43534,-84.20299,"784 Robinson Brook Apt. 583, Christybury, OH 92722","38980 Jones Cape Suite 992, East Hayleyburgh, MS 70662"
9a9b8fd1-dd28-4a71-98c7-dc1c20484e49,ab68e294-c365-4730-a241-8c2710b794ab,2024-06-30 16:05:05,John Noble,terriwhite@example.net,59,whom,pick,3,92.45,276.01,276.01,North,1.34,252,Credit Card,Paid,Cancelled,8.89,DHL,292a8820-16e1-4947-9baa-11ab5b9d445e,again,1.34,Sterling,US,39.00622,-77.4286,"4915 Clark Junctions, Lorihaven, VT 96195","125 Mary Via, Patriciaville, ND 01770"
e244528e-ea63-4b20-bd76-f68915c9d789,db3142d0-f1bc-4562-b01c-5f6ead8e4355,2024-04-03 03:48:08,Robin Gomez,wheelererica@example.org,13,federal,party,10,71.48,707.93,707.93,East,6.87,377,Cash,Refunded,Pending,19.74,FedEx,11734402-3fed-4d72-88d9-090f10ac8a87,grow,6.87,Norco,US,33.93113,-117.54866,"832 Joseph Burgs, Hollandside, OH 70433","170 Jackson Tunnel, Lake Jason, MP 77670"
d34165e5-d72f-445b-8f3a-b7422625fc95,f39c37ac-fa68-488c-9bea-67ca3d76ac4d,2024-06-11 14:13:54,Melissa Smith,kimberly92@example.com,86,talk,of,3,41.38,115.45,115.45,West,8.69,273,PayPal,Refunded,Delivered,6.45,UPS,c43d586a-743f-4709-ad16-98897fa5dc7e,point,8.69,Rosemount,US,44.73941,-93.12577,"265 Tyrone Gardens, Dickersonfurt, KY 54812","46741 Perez Spring, North Suzanneburgh, NE 17894"
f2805b14-607b-4a60-820f-272fb6ed4633,770d86a6-7142-4d3f-8bab-ee1c8c68bc4b,2024-07-01 22:21:31,Christina Shaffer,emilyhale@example.org,45,man,race,3,75.69,226.43,226.43,West,0.64,378,Debit Card,Refunded,Pending,7.56,UPS,38d769ea-5452-4a75-b530-101c9854da91,here,0.64,Clermont,US,28.54944,-81.77285,"9918 Cassandra Lodge, New Benjaminton, WA 69747","PSC 4386, Box 0508, APO AE 64720"
cf045ca5-a6b9-490a-9691-ce3a8a69bc33,f9d053de-29dc-4e04-8d79-d652ad46b69e,2024-05-19 13:21:09,Stephanie Williams,wrightjoe@example.net,41,its,school,4,15.88,60.11,60.11,South,3.41,439,PayPal,Refunded,Pending,7.22,DHL,c4797001-fcd8-4fa9-be7b-fd4f47cb520a,live,3.41,Sicklerville,US,39.71734,-74.96933,"138 Brown Fords, West Jessica, PA 44628","0097 Christopher Trafficway Apt. 899, South Adamfort, CA 57786"
14a57299-a579-4431-8a6c-129e336859f1,1ecdc73a-85f5-47cd-8fbc-d26c041b7531,2024-07-30 16:01:26,Jeffrey Edwards,blawson@example.com,94,participant,fact,3,24.21,66.83,66.83,East,5.8,475,Cash,Unpaid,Cancelled,9.86,DHL,9554c57c-9335-4daa-bcf5-ee469493d6dd,enjoy,5.8,Schererville,US,41.47892,-87.45476,"848 Gordon Throughway Suite 682, Jessicatown, WV 10787","468 Wood Isle Suite 833, Port Wanda, FM 53696"
244cf943-d3b8-43d6-b16c-d1cfe0cf65a7,dab29d51-71d1-4faa-83ed-4e4e38502321,2024-05-12 01:27:19,Jasmine Hayes,annapatterson@example.com,21,project,arm,6,68.28,408.82,408.82,East,0.86,152,Debit Card,Unpaid,Shipped,6.16,FedEx,e0b3252a-67e2-4606-b0e4-8d371cbb5e26,such,0.86,South Whittier,US,33.95015,-118.03917,"0915 Bonnie Land, West Victoria, UT 59776","884 Darryl Isle Suite 743, Gibbsberg, RI 57264"
